id_performance;id_employe;date_evaluation;score;objectifs_atteints
15753;1313;01/01/2024;65;FAUX
15754;1313;01/04/2024;80;VRAI
15755;1313;01/07/2024;62;VRAI
15756;1313;01/10/2024;50;FAUX
15757;1314;01/01/2022;74;VRAI
15758;1314;01/04/2022;99;FAUX
15759;1314;01/07/2022;60;VRAI
15760;1314;01/10/2022;56;FAUX
15761;1314;01/01/2023;79;FAUX
15762;1314;01/04/2023;52;FAUX
15763;1314;01/07/2023;88;VRAI
15764;1314;01/10/2023;50;FAUX
15765;1314;01/01/2024;75;FAUX
15766;1314;01/04/2024;91;FAUX
15767;1314;01/07/2024;87;FAUX
15768;1314;01/10/2024;84;FAUX
15769;1315;01/01/2022;58;VRAI
15770;1315;01/04/2022;79;VRAI
15771;1315;01/07/2022;71;VRAI
15772;1315;01/10/2022;58;VRAI
15773;1315;01/01/2023;57;FAUX
15774;1315;01/04/2023;53;VRAI
15775;1315;01/07/2023;68;FAUX
15776;1315;01/10/2023;67;VRAI
15777;1315;01/01/2024;78;VRAI
15778;1315;01/04/2024;55;VRAI
15779;1315;01/07/2024;92;FAUX
15780;1315;01/10/2024;54;VRAI
15781;1316;01/01/2022;57;VRAI
15782;1316;01/04/2022;86;VRAI
15783;1316;01/07/2022;94;FAUX
15784;1316;01/10/2022;86;FAUX
15785;1316;01/01/2023;75;FAUX
15786;1316;01/04/2023;65;FAUX
15787;1316;01/07/2023;95;VRAI
15788;1316;01/10/2023;96;VRAI
15789;1316;01/01/2024;52;FAUX
15790;1316;01/04/2024;72;VRAI
15791;1316;01/07/2024;60;FAUX
15792;1316;01/10/2024;96;FAUX
15793;1317;01/01/2022;95;VRAI
15794;1317;01/04/2022;55;FAUX
15795;1317;01/07/2022;65;FAUX
15796;1317;01/10/2022;86;VRAI
15797;1317;01/01/2023;60;VRAI
15798;1317;01/04/2023;74;FAUX
15799;1317;01/07/2023;68;FAUX
15800;1317;01/10/2023;99;FAUX
15801;1317;01/01/2024;57;VRAI
15802;1317;01/04/2024;61;VRAI
15803;1317;01/07/2024;84;FAUX
15804;1317;01/10/2024;70;VRAI
15805;1318;01/01/2022;75;FAUX
15806;1318;01/04/2022;50;VRAI
15807;1318;01/07/2022;84;VRAI
15808;1318;01/10/2022;99;FAUX
15809;1318;01/01/2023;51;FAUX
15810;1318;01/04/2023;50;FAUX
15811;1318;01/07/2023;80;VRAI
15812;1318;01/10/2023;86;VRAI
15813;1318;01/01/2024;90;FAUX
15814;1318;01/04/2024;62;VRAI
15815;1318;01/07/2024;73;VRAI
15816;1318;01/10/2024;50;VRAI
15817;1319;01/01/2022;69;FAUX
15818;1319;01/04/2022;52;VRAI
15819;1319;01/07/2022;81;VRAI
15820;1319;01/10/2022;93;VRAI
15821;1319;01/01/2023;74;VRAI
15822;1319;01/04/2023;99;FAUX
15823;1319;01/07/2023;92;VRAI
15824;1319;01/10/2023;97;FAUX
15825;1319;01/01/2024;76;FAUX
15826;1319;01/04/2024;99;VRAI
15827;1319;01/07/2024;60;FAUX
15828;1319;01/10/2024;97;VRAI
15829;1320;01/01/2022;74;FAUX
15830;1320;01/04/2022;73;VRAI
15831;1320;01/07/2022;57;VRAI
15832;1320;01/10/2022;80;VRAI
15833;1320;01/01/2023;66;VRAI
15834;1320;01/04/2023;80;FAUX
15835;1320;01/07/2023;53;VRAI
15836;1320;01/10/2023;57;FAUX
15837;1320;01/01/2024;98;FAUX
15838;1320;01/04/2024;58;FAUX
15839;1320;01/07/2024;57;FAUX
15840;1320;01/10/2024;64;FAUX
15841;1321;01/01/2022;72;VRAI
15842;1321;01/04/2022;99;VRAI
15843;1321;01/07/2022;82;FAUX
15844;1321;01/10/2022;91;FAUX
15845;1321;01/01/2023;77;FAUX
15846;1321;01/04/2023;70;VRAI
15847;1321;01/07/2023;60;FAUX
15848;1321;01/10/2023;77;FAUX
15849;1321;01/01/2024;89;FAUX
15850;1321;01/04/2024;92;FAUX
15851;1321;01/07/2024;65;FAUX
15852;1321;01/10/2024;71;VRAI
15853;1322;01/01/2022;92;VRAI
15854;1322;01/04/2022;65;FAUX
15855;1322;01/07/2022;84;FAUX
15856;1322;01/10/2022;91;VRAI
15857;1322;01/01/2023;70;FAUX
15858;1322;01/04/2023;74;VRAI
15859;1322;01/07/2023;80;VRAI
15860;1322;01/10/2023;96;FAUX
15861;1322;01/01/2024;84;FAUX
15862;1322;01/04/2024;99;FAUX
15863;1322;01/07/2024;54;FAUX
15864;1322;01/10/2024;62;FAUX
15865;1323;01/01/2022;52;FAUX
15866;1323;01/04/2022;64;VRAI
15867;1323;01/07/2022;76;FAUX
15868;1323;01/10/2022;76;FAUX
15869;1323;01/01/2023;55;VRAI
15870;1323;01/04/2023;77;FAUX
15871;1323;01/07/2023;71;FAUX
15872;1323;01/10/2023;64;FAUX
15873;1323;01/01/2024;67;VRAI
15874;1323;01/04/2024;53;FAUX
15875;1323;01/07/2024;99;VRAI
15876;1323;01/10/2024;54;VRAI
15877;1324;01/01/2022;55;FAUX
15878;1324;01/04/2022;61;VRAI
15879;1324;01/07/2022;96;FAUX
15880;1324;01/10/2022;58;VRAI
15881;1324;01/01/2023;78;FAUX
15882;1324;01/04/2023;69;FAUX
15883;1324;01/07/2023;81;VRAI
15884;1324;01/10/2023;71;FAUX
15885;1324;01/01/2024;93;FAUX
15886;1324;01/04/2024;89;VRAI
15887;1324;01/07/2024;74;VRAI
15888;1324;01/10/2024;84;FAUX
15889;1325;01/01/2022;53;FAUX
15890;1325;01/04/2022;97;FAUX
15891;1325;01/07/2022;83;FAUX
15892;1325;01/10/2022;65;VRAI
15893;1325;01/01/2023;91;VRAI
15894;1325;01/04/2023;93;VRAI
15895;1325;01/07/2023;93;VRAI
15896;1325;01/10/2023;50;FAUX
15897;1325;01/01/2024;92;FAUX
15898;1325;01/04/2024;93;VRAI
15899;1325;01/07/2024;82;VRAI
15900;1325;01/10/2024;62;VRAI
15901;1326;01/01/2022;51;FAUX
15902;1326;01/04/2022;59;VRAI
15903;1326;01/07/2022;82;VRAI
15904;1326;01/10/2022;94;FAUX
15905;1326;01/01/2023;78;FAUX
15906;1326;01/04/2023;83;FAUX
15907;1326;01/07/2023;88;VRAI
15908;1326;01/10/2023;71;VRAI
15909;1326;01/01/2024;60;FAUX
15910;1326;01/04/2024;81;FAUX
15911;1326;01/07/2024;60;VRAI
15912;1326;01/10/2024;66;FAUX
15913;1327;01/01/2022;68;VRAI
15914;1327;01/04/2022;81;VRAI
15915;1327;01/07/2022;74;FAUX
15916;1327;01/10/2022;77;FAUX
15917;1327;01/01/2023;76;FAUX
15918;1327;01/04/2023;91;VRAI
15919;1327;01/07/2023;88;FAUX
15920;1327;01/10/2023;66;VRAI
15921;1327;01/01/2024;94;FAUX
15922;1327;01/04/2024;68;VRAI
15923;1327;01/07/2024;63;VRAI
15924;1327;01/10/2024;67;FAUX
15925;1328;01/01/2022;63;VRAI
15926;1328;01/04/2022;63;FAUX
15927;1328;01/07/2022;54;FAUX
15928;1328;01/10/2022;54;FAUX
15929;1328;01/01/2023;62;FAUX
15930;1328;01/04/2023;65;VRAI
15931;1328;01/07/2023;80;VRAI
15932;1328;01/10/2023;70;VRAI
15933;1328;01/01/2024;79;VRAI
15934;1328;01/04/2024;87;VRAI
15935;1328;01/07/2024;62;FAUX
15936;1328;01/10/2024;97;FAUX
15937;1329;01/01/2022;91;VRAI
15938;1329;01/04/2022;83;VRAI
15939;1329;01/07/2022;98;VRAI
15940;1329;01/10/2022;53;FAUX
15941;1329;01/01/2023;55;FAUX
15942;1329;01/04/2023;77;FAUX
15943;1329;01/07/2023;76;VRAI
15944;1329;01/10/2023;75;FAUX
15945;1329;01/01/2024;69;VRAI
15946;1329;01/04/2024;77;FAUX
15947;1329;01/07/2024;98;VRAI
15948;1329;01/10/2024;59;VRAI
15949;1330;01/01/2022;79;FAUX
15950;1330;01/04/2022;54;VRAI
15951;1330;01/07/2022;93;FAUX
15952;1330;01/10/2022;58;VRAI
15953;1330;01/01/2023;53;FAUX
15954;1330;01/04/2023;50;FAUX
15955;1330;01/07/2023;90;FAUX
15956;1330;01/10/2023;75;FAUX
15957;1330;01/01/2024;65;VRAI
15958;1330;01/04/2024;95;FAUX
15959;1330;01/07/2024;75;FAUX
15960;1330;01/10/2024;93;FAUX
15961;1331;01/01/2022;54;VRAI
15962;1331;01/04/2022;53;VRAI
15963;1331;01/07/2022;84;FAUX
15964;1331;01/10/2022;98;FAUX
15965;1331;01/01/2023;93;VRAI
15966;1331;01/04/2023;57;FAUX
15967;1331;01/07/2023;54;VRAI
15968;1331;01/10/2023;76;FAUX
15969;1331;01/01/2024;54;VRAI
15970;1331;01/04/2024;57;FAUX
15971;1331;01/07/2024;67;FAUX
15972;1331;01/10/2024;53;VRAI
15973;1332;01/01/2022;64;FAUX
15974;1332;01/04/2022;76;VRAI
15975;1332;01/07/2022;97;FAUX
15976;1332;01/10/2022;95;FAUX
15977;1332;01/01/2023;53;VRAI
15978;1332;01/04/2023;68;VRAI
15979;1332;01/07/2023;68;VRAI
15980;1332;01/10/2023;89;FAUX
15981;1332;01/01/2024;77;VRAI
15982;1332;01/04/2024;97;VRAI
15983;1332;01/07/2024;52;FAUX
15984;1332;01/10/2024;59;FAUX
15985;1333;01/01/2022;78;VRAI
15986;1333;01/04/2022;56;FAUX
15987;1333;01/07/2022;72;FAUX
15988;1333;01/10/2022;76;FAUX
15989;1333;01/01/2023;58;FAUX
15990;1333;01/04/2023;52;FAUX
15991;1333;01/07/2023;62;FAUX
15992;1333;01/10/2023;87;VRAI
15993;1333;01/01/2024;68;VRAI
15994;1333;01/04/2024;88;FAUX
15995;1333;01/07/2024;71;VRAI
15996;1333;01/10/2024;50;FAUX
15997;1334;01/01/2022;66;VRAI
15998;1334;01/04/2022;58;FAUX
15999;1334;01/07/2022;73;FAUX
16000;1334;01/10/2022;69;VRAI
16001;1334;01/01/2023;62;VRAI
16002;1334;01/04/2023;85;VRAI
16003;1334;01/07/2023;76;FAUX
16004;1334;01/10/2023;67;FAUX
16005;1334;01/01/2024;58;VRAI
16006;1334;01/04/2024;56;FAUX
16007;1334;01/07/2024;64;FAUX
16008;1334;01/10/2024;58;VRAI
16009;1335;01/01/2022;90;VRAI
16010;1335;01/04/2022;85;FAUX
16011;1335;01/07/2022;80;VRAI
16012;1335;01/10/2022;55;VRAI
16013;1335;01/01/2023;74;FAUX
16014;1335;01/04/2023;91;VRAI
16015;1335;01/07/2023;87;FAUX
16016;1335;01/10/2023;80;VRAI
16017;1335;01/01/2024;78;FAUX
16018;1335;01/04/2024;58;VRAI
16019;1335;01/07/2024;65;FAUX
16020;1335;01/10/2024;72;VRAI
16021;1336;01/01/2022;57;VRAI
16022;1336;01/04/2022;61;FAUX
16023;1336;01/07/2022;65;VRAI
16024;1336;01/10/2022;92;FAUX
16025;1336;01/01/2023;88;FAUX
16026;1336;01/04/2023;60;VRAI
16027;1336;01/07/2023;75;VRAI
16028;1336;01/10/2023;64;VRAI
16029;1336;01/01/2024;97;VRAI
16030;1336;01/04/2024;65;VRAI
16031;1336;01/07/2024;74;VRAI
16032;1336;01/10/2024;63;FAUX
16033;1337;01/01/2022;60;VRAI
16034;1337;01/04/2022;58;FAUX
16035;1337;01/07/2022;80;VRAI
16036;1337;01/10/2022;65;VRAI
16037;1337;01/01/2023;99;VRAI
16038;1337;01/04/2023;98;VRAI
16039;1337;01/07/2023;68;FAUX
16040;1337;01/10/2023;96;FAUX
16041;1337;01/01/2024;91;FAUX
16042;1337;01/04/2024;98;FAUX
16043;1337;01/07/2024;89;FAUX
16044;1337;01/10/2024;51;VRAI
16045;1338;01/01/2022;89;FAUX
16046;1338;01/04/2022;74;VRAI
16047;1338;01/07/2022;77;VRAI
16048;1338;01/10/2022;99;VRAI
16049;1338;01/01/2023;66;FAUX
16050;1338;01/04/2023;50;VRAI
16051;1338;01/07/2023;93;FAUX
16052;1338;01/10/2023;98;VRAI
16053;1338;01/01/2024;52;FAUX
16054;1338;01/04/2024;50;VRAI
16055;1338;01/07/2024;83;FAUX
16056;1338;01/10/2024;92;VRAI
16057;1339;01/01/2022;85;VRAI
16058;1339;01/04/2022;92;FAUX
16059;1339;01/07/2022;87;VRAI
16060;1339;01/10/2022;57;FAUX
16061;1339;01/01/2023;50;FAUX
16062;1339;01/04/2023;79;VRAI
16063;1339;01/07/2023;70;FAUX
16064;1339;01/10/2023;87;FAUX
16065;1339;01/01/2024;90;FAUX
16066;1339;01/04/2024;89;FAUX
16067;1339;01/07/2024;84;FAUX
16068;1339;01/10/2024;67;FAUX
16069;1340;01/01/2022;58;VRAI
16070;1340;01/04/2022;94;VRAI
16071;1340;01/07/2022;98;FAUX
16072;1340;01/10/2022;53;VRAI
16073;1340;01/01/2023;97;FAUX
16074;1340;01/04/2023;65;VRAI
16075;1340;01/07/2023;75;FAUX
16076;1340;01/10/2023;86;FAUX
16077;1340;01/01/2024;91;VRAI
16078;1340;01/04/2024;56;FAUX
16079;1340;01/07/2024;79;FAUX
16080;1340;01/10/2024;64;FAUX
16081;1341;01/01/2022;73;FAUX
16082;1341;01/04/2022;89;VRAI
16083;1341;01/07/2022;64;VRAI
16084;1341;01/10/2022;70;FAUX
16085;1341;01/01/2023;54;VRAI
16086;1341;01/04/2023;85;FAUX
16087;1341;01/07/2023;95;VRAI
16088;1341;01/10/2023;73;VRAI
16089;1341;01/01/2024;59;FAUX
16090;1341;01/04/2024;55;VRAI
16091;1341;01/07/2024;70;FAUX
16092;1341;01/10/2024;92;FAUX
16093;1342;01/01/2022;64;FAUX
16094;1342;01/04/2022;64;VRAI
16095;1342;01/07/2022;66;FAUX
16096;1342;01/10/2022;99;FAUX
16097;1342;01/01/2023;64;VRAI
16098;1342;01/04/2023;66;FAUX
16099;1342;01/07/2023;75;FAUX
16100;1342;01/10/2023;58;FAUX
16101;1342;01/01/2024;61;FAUX
16102;1342;01/04/2024;72;VRAI
16103;1342;01/07/2024;63;FAUX
16104;1342;01/10/2024;57;FAUX
16105;1343;01/01/2022;81;VRAI
16106;1343;01/04/2022;77;FAUX
16107;1343;01/07/2022;71;VRAI
16108;1343;01/10/2022;58;VRAI
16109;1343;01/01/2023;74;VRAI
16110;1343;01/04/2023;61;VRAI
16111;1343;01/07/2023;52;VRAI
16112;1343;01/10/2023;95;VRAI
16113;1343;01/01/2024;72;VRAI
16114;1343;01/04/2024;67;VRAI
16115;1343;01/07/2024;85;FAUX
16116;1343;01/10/2024;57;FAUX
16117;1344;01/01/2022;67;VRAI
16118;1344;01/04/2022;85;FAUX
16119;1344;01/07/2022;89;VRAI
16120;1344;01/10/2022;93;FAUX
16121;1344;01/01/2023;61;FAUX
16122;1344;01/04/2023;51;FAUX
16123;1344;01/07/2023;89;FAUX
16124;1344;01/10/2023;62;VRAI
16125;1344;01/01/2024;52;FAUX
16126;1344;01/04/2024;83;VRAI
16127;1344;01/07/2024;81;FAUX
16128;1344;01/10/2024;77;FAUX
16129;1345;01/01/2022;57;VRAI
16130;1345;01/04/2022;79;VRAI
16131;1345;01/07/2022;79;VRAI
16132;1345;01/10/2022;96;FAUX
16133;1345;01/01/2023;83;VRAI
16134;1345;01/04/2023;66;VRAI
16135;1345;01/07/2023;73;FAUX
16136;1345;01/10/2023;77;VRAI
16137;1345;01/01/2024;85;VRAI
16138;1345;01/04/2024;56;VRAI
16139;1345;01/07/2024;95;FAUX
16140;1345;01/10/2024;63;FAUX
16141;1346;01/01/2022;77;FAUX
16142;1346;01/04/2022;56;FAUX
16143;1346;01/07/2022;85;VRAI
16144;1346;01/10/2022;64;VRAI
16145;1346;01/01/2023;52;FAUX
16146;1346;01/04/2023;51;VRAI
16147;1346;01/07/2023;65;VRAI
16148;1346;01/10/2023;58;FAUX
16149;1346;01/01/2024;78;FAUX
16150;1346;01/04/2024;82;FAUX
16151;1346;01/07/2024;92;FAUX
16152;1346;01/10/2024;54;VRAI
16153;1347;01/01/2022;56;VRAI
16154;1347;01/04/2022;63;FAUX
16155;1347;01/07/2022;89;FAUX
16156;1347;01/10/2022;84;FAUX
16157;1347;01/01/2023;99;FAUX
16158;1347;01/04/2023;64;VRAI
16159;1347;01/07/2023;73;VRAI
16160;1347;01/10/2023;93;VRAI
16161;1347;01/01/2024;66;VRAI
16162;1347;01/04/2024;55;VRAI
16163;1347;01/07/2024;57;VRAI
16164;1347;01/10/2024;81;FAUX
16165;1348;01/01/2022;59;FAUX
16166;1348;01/04/2022;64;FAUX
16167;1348;01/07/2022;92;FAUX
16168;1348;01/10/2022;86;FAUX
16169;1348;01/01/2023;73;VRAI
16170;1348;01/04/2023;86;FAUX
16171;1348;01/07/2023;78;VRAI
16172;1348;01/10/2023;59;FAUX
16173;1348;01/01/2024;65;VRAI
16174;1348;01/04/2024;60;VRAI
16175;1348;01/07/2024;75;FAUX
16176;1348;01/10/2024;68;FAUX
16177;1349;01/01/2022;67;FAUX
16178;1349;01/04/2022;81;VRAI
16179;1349;01/07/2022;61;FAUX
16180;1349;01/10/2022;62;VRAI
16181;1349;01/01/2023;70;VRAI
16182;1349;01/04/2023;78;FAUX
16183;1349;01/07/2023;76;VRAI
16184;1349;01/10/2023;64;VRAI
16185;1349;01/01/2024;61;FAUX
16186;1349;01/04/2024;90;VRAI
16187;1349;01/07/2024;61;VRAI
16188;1349;01/10/2024;54;FAUX
16189;1350;01/01/2022;75;VRAI
16190;1350;01/04/2022;59;FAUX
16191;1350;01/07/2022;88;VRAI
16192;1350;01/10/2022;60;FAUX
16193;1350;01/01/2023;80;FAUX
16194;1350;01/04/2023;88;FAUX
16195;1350;01/07/2023;77;FAUX
16196;1350;01/10/2023;95;VRAI
16197;1350;01/01/2024;80;VRAI
16198;1350;01/04/2024;97;FAUX
16199;1350;01/07/2024;54;VRAI
16200;1350;01/10/2024;74;VRAI
16201;1351;01/01/2022;78;VRAI
16202;1351;01/04/2022;89;VRAI
16203;1351;01/07/2022;86;FAUX
16204;1351;01/10/2022;78;FAUX
16205;1351;01/01/2023;83;FAUX
16206;1351;01/04/2023;80;FAUX
16207;1351;01/07/2023;95;VRAI
16208;1351;01/10/2023;53;VRAI
16209;1351;01/01/2024;90;FAUX
16210;1351;01/04/2024;93;VRAI
16211;1351;01/07/2024;75;VRAI
16212;1351;01/10/2024;76;FAUX
16213;1352;01/01/2022;79;VRAI
16214;1352;01/04/2022;95;VRAI
16215;1352;01/07/2022;91;VRAI
16216;1352;01/10/2022;78;VRAI
16217;1352;01/01/2023;67;FAUX
16218;1352;01/04/2023;98;VRAI
16219;1352;01/07/2023;81;FAUX
16220;1352;01/10/2023;74;FAUX
16221;1352;01/01/2024;81;VRAI
16222;1352;01/04/2024;52;FAUX
16223;1352;01/07/2024;84;FAUX
16224;1352;01/10/2024;78;VRAI
16225;1353;01/01/2022;55;VRAI
16226;1353;01/04/2022;86;VRAI
16227;1353;01/07/2022;76;VRAI
16228;1353;01/10/2022;75;VRAI
16229;1353;01/01/2023;68;VRAI
16230;1353;01/04/2023;84;VRAI
16231;1353;01/07/2023;98;VRAI
16232;1353;01/10/2023;63;FAUX
16233;1353;01/01/2024;97;VRAI
16234;1353;01/04/2024;92;VRAI
16235;1353;01/07/2024;86;VRAI
16236;1353;01/10/2024;64;FAUX
16237;1354;01/01/2022;67;FAUX
16238;1354;01/04/2022;63;FAUX
16239;1354;01/07/2022;94;VRAI
16240;1354;01/10/2022;87;VRAI
16241;1354;01/01/2023;60;VRAI
16242;1354;01/04/2023;97;FAUX
16243;1354;01/07/2023;75;VRAI
16244;1354;01/10/2023;74;VRAI
16245;1354;01/01/2024;71;VRAI
16246;1354;01/04/2024;95;FAUX
16247;1354;01/07/2024;83;FAUX
16248;1354;01/10/2024;58;FAUX
16249;1355;01/01/2022;60;VRAI
16250;1355;01/04/2022;79;FAUX
16251;1355;01/07/2022;51;FAUX
16252;1355;01/10/2022;79;FAUX
16253;1355;01/01/2023;63;VRAI
16254;1355;01/04/2023;74;VRAI
16255;1355;01/07/2023;62;VRAI
16256;1355;01/10/2023;93;FAUX
16257;1355;01/01/2024;75;FAUX
16258;1355;01/04/2024;63;FAUX
16259;1355;01/07/2024;73;FAUX
16260;1355;01/10/2024;89;VRAI
16261;1356;01/01/2022;98;VRAI
16262;1356;01/04/2022;92;VRAI
16263;1356;01/07/2022;75;FAUX
16264;1356;01/10/2022;62;FAUX
16265;1356;01/01/2023;63;VRAI
16266;1356;01/04/2023;56;VRAI
16267;1356;01/07/2023;80;FAUX
16268;1356;01/10/2023;65;FAUX
16269;1356;01/01/2024;97;VRAI
16270;1356;01/04/2024;64;VRAI
16271;1356;01/07/2024;96;FAUX
16272;1356;01/10/2024;90;VRAI
16273;1357;01/01/2022;74;VRAI
16274;1357;01/04/2022;75;FAUX
16275;1357;01/07/2022;57;FAUX
16276;1357;01/10/2022;70;FAUX
16277;1357;01/01/2023;96;VRAI
16278;1357;01/04/2023;50;VRAI
16279;1357;01/07/2023;81;FAUX
16280;1357;01/10/2023;80;VRAI
16281;1357;01/01/2024;51;VRAI
16282;1357;01/04/2024;57;VRAI
16283;1357;01/07/2024;74;VRAI
16284;1357;01/10/2024;94;FAUX
16285;1358;01/01/2022;91;FAUX
16286;1358;01/04/2022;87;VRAI
16287;1358;01/07/2022;52;FAUX
16288;1358;01/10/2022;97;FAUX
16289;1358;01/01/2023;71;FAUX
16290;1358;01/04/2023;82;FAUX
16291;1358;01/07/2023;81;VRAI
16292;1358;01/10/2023;66;FAUX
16293;1358;01/01/2024;67;FAUX
16294;1358;01/04/2024;52;FAUX
16295;1358;01/07/2024;55;VRAI
16296;1358;01/10/2024;62;VRAI
16297;1359;01/01/2022;80;VRAI
16298;1359;01/04/2022;70;FAUX
16299;1359;01/07/2022;66;FAUX
16300;1359;01/10/2022;50;FAUX
16301;1359;01/01/2023;87;FAUX
16302;1359;01/04/2023;50;FAUX
16303;1359;01/07/2023;96;VRAI
16304;1359;01/10/2023;73;VRAI
16305;1359;01/01/2024;69;VRAI
16306;1359;01/04/2024;70;FAUX
16307;1359;01/07/2024;86;VRAI
16308;1359;01/10/2024;87;VRAI
16309;1360;01/01/2022;64;FAUX
16310;1360;01/04/2022;95;FAUX
16311;1360;01/07/2022;79;FAUX
16312;1360;01/10/2022;92;FAUX
16313;1360;01/01/2023;88;VRAI
16314;1360;01/04/2023;72;VRAI
16315;1360;01/07/2023;64;FAUX
16316;1360;01/10/2023;61;FAUX
16317;1360;01/01/2024;55;FAUX
16318;1360;01/04/2024;67;VRAI
16319;1360;01/07/2024;99;FAUX
16320;1360;01/10/2024;73;FAUX
16321;1361;01/01/2022;77;VRAI
16322;1361;01/04/2022;68;VRAI
16323;1361;01/07/2022;53;FAUX
16324;1361;01/10/2022;66;VRAI
16325;1361;01/01/2023;59;FAUX
16326;1361;01/04/2023;54;VRAI
16327;1361;01/07/2023;93;VRAI
16328;1361;01/10/2023;51;FAUX
16329;1361;01/01/2024;98;VRAI
16330;1361;01/04/2024;86;VRAI
16331;1361;01/07/2024;69;FAUX
16332;1361;01/10/2024;93;FAUX
16333;1362;01/01/2022;88;FAUX
16334;1362;01/04/2022;78;FAUX
16335;1362;01/07/2022;65;FAUX
16336;1362;01/10/2022;80;FAUX
16337;1362;01/01/2023;90;FAUX
16338;1362;01/04/2023;54;VRAI
16339;1362;01/07/2023;92;VRAI
16340;1362;01/10/2023;81;VRAI
16341;1362;01/01/2024;72;VRAI
16342;1362;01/04/2024;50;FAUX
16343;1362;01/07/2024;90;FAUX
16344;1362;01/10/2024;97;VRAI
16345;1363;01/01/2022;54;VRAI
16346;1363;01/04/2022;60;FAUX
16347;1363;01/07/2022;71;VRAI
16348;1363;01/10/2022;72;FAUX
16349;1363;01/01/2023;61;VRAI
16350;1363;01/04/2023;70;VRAI
16351;1363;01/07/2023;54;FAUX
16352;1363;01/10/2023;79;FAUX
16353;1363;01/01/2024;51;VRAI
16354;1363;01/04/2024;98;FAUX
16355;1363;01/07/2024;72;VRAI
16356;1363;01/10/2024;73;FAUX
16357;1364;01/01/2022;67;VRAI
16358;1364;01/04/2022;96;VRAI
16359;1364;01/07/2022;98;VRAI
16360;1364;01/10/2022;63;VRAI
16361;1364;01/01/2023;63;VRAI
16362;1364;01/04/2023;54;VRAI
16363;1364;01/07/2023;80;FAUX
16364;1364;01/10/2023;85;FAUX
16365;1364;01/01/2024;50;VRAI
16366;1364;01/04/2024;52;VRAI
16367;1364;01/07/2024;69;VRAI
16368;1364;01/10/2024;97;VRAI
16369;1365;01/01/2022;70;FAUX
16370;1365;01/04/2022;91;FAUX
16371;1365;01/07/2022;79;VRAI
16372;1365;01/10/2022;59;FAUX
16373;1365;01/01/2023;94;VRAI
16374;1365;01/04/2023;88;FAUX
16375;1365;01/07/2023;97;VRAI
16376;1365;01/10/2023;55;FAUX
16377;1365;01/01/2024;91;FAUX
16378;1365;01/04/2024;92;FAUX
16379;1365;01/07/2024;59;VRAI
16380;1365;01/10/2024;63;VRAI
16381;1366;01/01/2022;88;VRAI
16382;1366;01/04/2022;60;VRAI
16383;1366;01/07/2022;60;FAUX
16384;1366;01/10/2022;98;FAUX
16385;1366;01/01/2023;82;VRAI
16386;1366;01/04/2023;90;FAUX
16387;1366;01/07/2023;81;VRAI
16388;1366;01/10/2023;59;VRAI
16389;1366;01/01/2024;64;FAUX
16390;1366;01/04/2024;92;VRAI
16391;1366;01/07/2024;98;FAUX
16392;1366;01/10/2024;94;FAUX
16393;1367;01/01/2022;55;VRAI
16394;1367;01/04/2022;97;FAUX
16395;1367;01/07/2022;57;VRAI
16396;1367;01/10/2022;74;VRAI
16397;1367;01/01/2023;66;FAUX
16398;1367;01/04/2023;79;FAUX
16399;1367;01/07/2023;66;VRAI
16400;1367;01/10/2023;53;FAUX
16401;1367;01/01/2024;63;FAUX
16402;1367;01/04/2024;54;VRAI
16403;1367;01/07/2024;54;VRAI
16404;1367;01/10/2024;54;VRAI
16405;1368;01/01/2022;87;FAUX
16406;1368;01/04/2022;50;FAUX
16407;1368;01/07/2022;62;FAUX
16408;1368;01/10/2022;55;FAUX
16409;1368;01/01/2023;99;FAUX
16410;1368;01/04/2023;57;FAUX
16411;1368;01/07/2023;98;FAUX
16412;1368;01/10/2023;64;FAUX
16413;1368;01/01/2024;59;VRAI
16414;1368;01/04/2024;82;VRAI
16415;1368;01/07/2024;58;VRAI
16416;1368;01/10/2024;82;VRAI
16417;1369;01/01/2022;63;FAUX
16418;1369;01/04/2022;81;VRAI
16419;1369;01/07/2022;55;VRAI
16420;1369;01/10/2022;53;FAUX
16421;1369;01/01/2023;97;FAUX
16422;1369;01/04/2023;59;VRAI
16423;1369;01/07/2023;80;FAUX
16424;1369;01/10/2023;62;FAUX
16425;1369;01/01/2024;53;FAUX
16426;1369;01/04/2024;95;FAUX
16427;1369;01/07/2024;73;FAUX
16428;1369;01/10/2024;58;VRAI
16429;1370;01/01/2022;91;VRAI
16430;1370;01/04/2022;73;VRAI
16431;1370;01/07/2022;68;FAUX
16432;1370;01/10/2022;51;VRAI
16433;1370;01/01/2023;85;VRAI
16434;1370;01/04/2023;83;VRAI
16435;1370;01/07/2023;88;VRAI
16436;1370;01/10/2023;87;VRAI
16437;1370;01/01/2024;65;FAUX
16438;1370;01/04/2024;93;FAUX
16439;1370;01/07/2024;75;FAUX
16440;1370;01/10/2024;94;VRAI
16441;1371;01/01/2022;73;FAUX
16442;1371;01/04/2022;89;VRAI
16443;1371;01/07/2022;79;FAUX
16444;1371;01/10/2022;60;VRAI
16445;1371;01/01/2023;58;FAUX
16446;1371;01/04/2023;75;FAUX
16447;1371;01/07/2023;52;FAUX
16448;1371;01/10/2023;82;VRAI
16449;1371;01/01/2024;96;VRAI
16450;1371;01/04/2024;73;VRAI
